tcp_packets,tcp_source_port,tcp_destination_port,tcp_fin_flag,tcp_syn_flag,tcp_push_flag,tcp_ack_flag,tcp_urgent_flag,udp_packets,udp_source_port,udp_destination_port,icmp_packets,target
104,2,3,2,0,3,102,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,3,3,0,1
10,2,2,0,2,3,9,0,0,0,0,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
27,5,5,2,0,12,21,0,0,0,0,0,1
28,3,3,0,4,11,26,0,1,1,1,0,1
20,3,3,3,0,6,17,0,0,0,0,0,1
34,2,2,2,2,10,31,0,1,1,1,0,1
13,2,2,0,2,5,12,0,3,1,1,0,1
18,2,2,2,0,5,16,0,0,0,0,0,1
0,0,0,0,0,0,2,0,5,4,4,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
115,2,2,2,0,18,113,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
13,4,4,2,0,4,9,0,1,1,1,0,1
16,2,2,2,2,7,13,0,0,0,0,0,1
13,2,2,0,2,5,12,0,2,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
96,5,5,2,0,19,92,0,0,0,0,0,1
13,2,2,0,2,6,12,0,0,0,0,0,1
38,3,3,3,2,15,35,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
13,2,2,2,0,5,11,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
39,2,2,2,0,7,37,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,2,2,2,12,24,0,4,1,1,0,1
13,2,2,0,2,5,14,0,3,3,3,0,1
22,2,2,2,0,7,20,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,0,3,13,0,0,0,0,0,1
120,3,3,2,0,3,117,0,1,1,1,0,1
42,3,3,3,4,16,38,0,4,2,2,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
14,2,2,2,0,8,12,0,1,1,1,0,1
15,3,3,0,2,5,14,0,0,0,0,0,1
18,2,2,2,0,7,16,0,3,1,1,0,1
0,0,0,0,0,0,0,0,3,3,3,0,1
10,2,2,0,2,5,9,0,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1
16,2,2,2,0,4,14,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
24,4,4,2,4,7,22,0,3,1,1,0,1
13,2,2,2,0,7,11,0,0,0,0,0,1
17,3,3,0,2,5,16,0,4,1,1,0,1
22,2,2,0,0,9,22,0,0,0,0,0,1
82,2,2,2,0,17,80,0,3,3,3,0,1
11,2,2,0,2,5,10,0,0,0,0,0,1
8,2,2,0,0,5,8,0,0,0,0,0,1
86,2,2,2,0,9,84,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
37,3,3,2,2,12,33,0,0,0,0,0,1
11,2,2,0,2,5,10,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
88,3,3,2,0,4,86,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
44,5,5,3,3,18,38,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,2,0,2,5,11,0,0,0,0,0,1
28,5,5,2,2,12,24,0,2,2,2,0,1
16,4,4,2,2,4,15,0,3,1,1,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,2,2,0,1
74,2,2,0,0,4,74,0,0,0,0,0,1
65,3,3,2,0,3,63,0,0,0,0,0,1
0,0,0,4,2,12,129,0,142,8,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,0,2,7,20,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
28,2,2,2,0,3,26,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
11,4,4,0,4,3,9,0,5,4,4,0,1
45,12,6,0,2,14,34,0,0,0,0,0,1
31,9,14,6,6,4,20,0,0,0,0,0,1
42,8,8,0,2,16,37,0,0,0,0,0,1
26,6,6,0,2,11,21,0,0,0,0,0,1
103,7,7,2,2,53,96,0,0,0,0,0,1
13,2,2,0,2,5,12,0,3,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
104,2,2,2,0,16,102,0,6,4,4,0,1
3,2,2,0,2,0,2,0,0,0,0,0,1
38,3,3,4,2,14,35,0,4,1,1,0,1
14,2,2,0,2,5,13,0,1,1,1,0,1
24,5,5,4,0,7,22,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,5,5,2,2,7,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
13,2,2,0,2,5,12,0,2,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
151,2,2,2,0,16,149,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
19,2,2,2,2,7,16,0,0,0,0,0,1
2,2,1,0,0,0,2,0,0,0,0,0,1
18,2,4,1,2,8,17,0,1,1,1,0,1
5,3,2,1,0,1,3,0,0,0,0,0,1
2,2,2,0,1,0,1,0,0,0,0,0,1
19,2,2,2,1,7,17,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,2,2,0,1
0,0,0,0,0,0,0,0,4,3,3,0,1
14,2,2,0,0,5,14,0,2,1,1,0,1
140,2,2,2,0,2,138,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
56,5,3,3,4,19,52,0,0,0,0,0,1
2,1,2,0,0,0,2,0,0,0,0,0,1
16,5,5,0,2,3,13,0,1,1,1,0,1
18,3,3,2,0,8,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
35,5,5,2,4,12,28,0,5,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,2,0,0,3,8,0,3,1,1,0,1
132,2,2,2,0,10,130,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
83,4,4,2,0,10,81,0,0,0,0,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
20,3,3,2,0,8,18,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,3,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,2,2,0,1
94,2,2,2,0,6,92,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
32,5,5,1,4,12,28,0,3,3,3,0,1
18,4,4,2,0,8,16,0,0,0,0,0,1
62,2,2,1,2,8,61,0,0,0,0,0,1
7,4,3,1,1,1,4,0,1,1,1,0,1
32,2,2,2,1,13,30,0,0,0,0,0,1
24,2,2,2,2,8,21,0,3,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
100,5,5,5,0,10,98,0,0,0,0,0,1
5,2,2,2,0,0,5,0,1,1,1,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
44,3,2,0,0,9,44,0,0,0,0,0,1
102,2,3,2,0,2,100,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,3,3,0,1
19,4,4,2,2,3,14,0,0,0,0,0,1
9,2,2,0,0,6,9,0,3,1,1,0,1
15,2,2,0,0,3,15,0,1,1,1,0,1
110,2,2,2,0,2,108,0,0,0,0,0,1
52,3,3,3,4,20,48,0,0,0,0,0,1
12,2,2,0,2,5,11,0,1,1,1,0,1
42,3,3,3,2,15,39,0,0,0,0,0,1
29,3,3,1,4,12,27,0,0,0,0,0,1
14,2,2,2,0,7,12,0,1,1,1,0,1
51,3,3,4,4,20,44,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,2,0,2,3,11,0,1,1,1,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
47,2,2,0,0,6,47,0,0,0,0,0,1
106,2,2,2,0,2,104,0,3,3,3,0,1
35,2,2,2,2,9,32,0,0,0,0,0,1
22,2,2,1,2,10,21,0,0,0,0,0,1
4,2,2,1,0,1,2,0,1,1,1,0,1
23,2,2,2,2,8,20,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
145,2,2,2,0,4,143,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
77,4,4,2,0,5,73,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
115,2,2,2,0,5,113,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,3,3,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
111,2,2,2,0,28,109,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
12,2,2,0,2,5,11,0,0,0,0,0,1
19,2,2,2,0,8,17,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
34,2,2,0,2,12,33,0,2,1,1,0,1
6,2,2,2,0,2,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
123,8,8,6,6,26,108,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
95,2,2,0,0,3,95,0,0,0,0,0,1
60,2,2,2,0,2,58,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,3,2,2,12,38,0,4,2,2,0,1
15,2,2,0,2,5,14,0,2,2,2,0,1
19,2,2,2,0,10,17,0,0,0,0,0,1
31,3,3,1,4,12,29,0,0,0,0,0,1
25,3,3,2,0,9,23,0,1,1,1,0,1
25,2,2,0,2,12,24,0,0,0,0,0,1
7,2,2,2,0,2,5,0,0,0,0,0,1
37,2,2,2,2,8,36,0,1,1,1,0,1
19,3,3,0,2,7,18,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
167,2,2,2,0,26,165,0,3,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,3,3,0,1
35,6,6,0,4,15,29,0,0,0,0,0,1
10,4,4,4,0,1,7,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,2,0,0,12,47,0,0,0,0,0,1
93,2,2,2,0,19,91,0,1,1,1,0,1
478,2,2,0,2,9,477,0,3,1,1,0,1
56,2,2,2,0,2,54,0,0,0,0,0,1
13,2,2,0,2,5,12,0,9,2,2,0,1
74,2,2,2,0,4,72,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
15,2,2,0,2,5,14,0,1,1,1,0,1
62,2,2,2,0,6,60,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
83,2,2,2,0,5,81,0,0,0,0,0,1
12,2,2,0,2,5,11,0,3,1,1,0,1
43,4,4,4,2,15,36,0,1,1,1,0,1
0,0,0,0,0,0,0,0,8,4,4,0,1
23,7,7,0,4,5,17,0,0,0,0,0,1
11,4,4,4,0,3,11,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,2,2,2,6,23,0,2,1,1,0,1
0,0,0,0,0,0,0,0,3,2,2,0,1
29,2,2,2,2,8,28,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,3,0,2,5,13,0,4,2,2,0,1
8,2,2,2,0,1,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
58,2,2,0,0,8,58,0,0,0,0,0,1
17,2,2,2,0,4,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
37,2,2,2,2,7,34,0,0,0,0,0,1
13,2,2,0,2,5,12,0,4,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
62,2,2,2,0,8,60,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,2,2,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
469,2,2,2,1,10,467,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
6,3,2,1,2,3,5,0,0,0,0,0,1
15,3,3,1,0,5,15,0,0,0,0,0,1
96,5,5,2,0,17,90,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
9,2,2,0,1,5,9,0,3,1,1,0,1
8,2,2,2,0,2,6,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
126,2,2,2,0,6,124,0,1,1,1,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
50,4,4,2,0,5,46,0,0,0,0,0,1
29,5,5,1,4,12,25,0,0,0,0,0,1
15,2,2,2,0,7,13,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,3,1,4,12,29,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
102,2,2,0,0,21,102,0,2,1,1,0,1
17,2,2,2,0,2,15,0,3,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,3,0,4,13,29,0,0,0,0,0,1
12,6,6,4,0,1,6,0,0,0,0,0,1
19,3,3,2,2,7,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,2,2,2,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
175,2,2,2,0,13,173,0,0,0,0,0,1
28,5,5,0,6,10,25,0,1,1,1,0,1
40,5,5,6,0,7,40,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,5,2,2,8,21,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,2,2,2,8,20,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,3,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
124,6,6,2,2,18,117,0,3,1,1,0,1
43,3,3,3,4,19,39,0,0,0,0,0,1
0,0,0,0,0,2,3,0,4,3,3,0,1
4,2,2,0,2,1,3,0,0,0,0,0,1
18,2,2,2,0,7,16,0,0,0,0,0,1
13,2,2,0,2,5,12,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
161,2,2,2,0,37,159,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
44,3,3,4,4,18,37,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,2,0,2,1,3,0,1,1,1,0,1
51,4,4,3,2,19,48,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
96,2,2,2,0,9,94,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,3,1,4,8,20,0,5,4,4,0,1
20,2,2,2,0,9,18,0,3,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,3,2,4,12,26,0,4,2,2,0,1
18,2,2,2,0,7,16,0,0,0,0,0,1
33,3,2,2,2,13,30,0,0,0,0,0,1
5,3,2,0,2,1,4,0,1,1,1,0,1
41,3,4,3,2,19,38,0,0,0,0,0,1
24,3,3,2,4,8,19,0,0,0,0,0,1
30,2,2,2,0,11,28,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,3,1,1,0,1
100,2,2,2,0,10,98,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
89,2,2,2,0,10,87,0,0,0,0,0,1
29,3,3,1,4,12,29,0,3,3,3,0,1
17,2,2,2,0,7,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
31,5,5,2,4,12,24,0,0,0,0,0,1
17,2,2,2,0,7,15,0,4,2,2,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
19,2,2,2,0,9,17,0,4,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
43,3,3,3,4,17,38,0,0,0,0,0,1
6,2,2,1,0,2,4,0,0,0,0,0,1
0,0,0,0,0,0,2,0,3,3,3,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
83,2,2,2,0,10,81,0,0,0,0,0,1
0,0,0,2,2,10,149,0,157,6,6,0,1
0,0,0,4,4,19,413,0,425,9,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,10,161,0,167,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,5,16,0,26,9,9,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
73,3,3,4,2,15,72,0,0,0,0,0,1
0,0,0,2,2,7,36,0,42,6,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,2,2,0,1
1,1,1,0,1,0,0,0,3,3,3,0,1
12,2,2,0,1,5,12,0,0,0,0,0,1
139,2,2,1,0,13,139,0,0,0,0,0,1
5,3,2,1,1,1,2,0,1,1,1,0,1
143,2,2,1,1,10,143,0,0,0,0,0,1
6,3,3,1,0,1,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
21,2,2,0,0,5,21,0,0,0,0,0,1
54,2,2,2,0,2,52,0,3,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
84,2,2,0,0,6,84,0,1,1,1,0,1
28,2,2,2,0,2,26,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,13,0,8,3,3,0,1
81,2,3,2,0,17,79,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
40,3,3,2,3,7,36,0,0,0,0,0,1
9,2,2,2,1,2,9,0,5,3,3,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,1,1,0,1
110,4,4,2,0,4,106,0,0,0,0,0,1
36,5,5,0,6,15,33,0,0,0,0,0,1
26,5,5,6,0,1,26,0,0,0,0,0,1
29,2,2,1,2,9,28,0,0,0,0,0,1
5,4,4,1,0,0,4,0,0,0,0,0,1
4,2,2,0,2,1,3,0,4,3,4,0,1
19,2,2,0,0,7,19,0,0,0,0,0,1
10,2,2,2,0,3,8,0,3,1,1,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
51,2,2,0,2,5,50,0,0,0,0,0,1
704,2,2,0,0,6,704,0,0,0,0,0,1
164,2,2,2,0,4,162,0,5,4,4,0,1
1,1,1,0,1,0,0,0,0,0,0,0,1
16,4,4,1,3,5,15,0,0,0,0,0,1
4,4,4,2,0,0,5,0,3,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,2,2,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,4,0,7,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,2,6,0,10,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,1,1,1,0,1
176,10,9,2,0,5,162,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
27,7,6,2,7,7,21,0,3,2,2,0,1
26,5,5,2,1,8,22,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,2,2,2,7,15,0,0,0,0,0,1
10,2,2,0,2,3,9,0,0,0,0,0,1
3,2,2,0,0,2,3,0,0,0,0,0,1
117,2,2,2,0,39,115,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,2,0,2,5,13,0,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1
88,5,5,2,0,11,86,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,4,3,3,0,1
16,4,4,2,0,7,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
62,9,9,4,4,16,55,0,0,0,0,0,1
15,2,2,0,2,5,14,0,0,0,0,0,1
58,2,2,0,0,1,58,0,0,0,0,0,1
15,2,2,2,0,2,13,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
11,2,2,0,2,5,10,0,1,1,1,0,1
74,2,2,2,0,4,72,0,0,0,0,0,1
13,2,2,0,2,5,12,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
81,2,2,1,0,3,81,0,0,0,0,0,1
10,6,6,1,0,1,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
37,7,7,3,4,10,30,0,0,0,0,0,1
3,3,3,1,1,0,1,0,0,0,0,0,1
33,4,4,4,3,11,30,0,3,2,2,0,1
26,5,5,2,4,7,23,0,1,1,1,0,1
17,2,2,2,0,6,15,0,4,1,1,0,1
0,0,0,0,4,8,21,0,29,9,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3,0,2,8,21,0,23,5,6,0,1
47,8,8,6,2,9,46,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,2,24,0,25,3,3,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
11,2,2,0,2,5,10,0,2,2,2,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
80,2,2,0,0,13,80,0,0,0,0,0,1
11,2,2,2,0,2,9,0,0,0,0,0,1
4,2,2,0,2,1,3,0,3,2,2,0,1
2,2,2,0,1,0,2,0,0,0,0,0,1
4,4,2,0,0,0,3,0,0,0,0,0,1
5,5,3,0,1,0,5,0,6,1,1,0,1
3,3,1,0,0,0,3,0,0,0,0,0,1
4,4,2,1,0,0,4,0,3,1,1,0,1
4,4,2,0,0,0,3,0,1,1,1,0,1
0,0,0,0,0,0,0,0,4,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,6,6,0,1,0,8,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,5,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,2,0,2,5,12,0,3,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,1,1,0,1
47,2,2,0,0,9,47,0,0,0,0,0,1
32,2,2,0,0,2,32,0,3,2,2,0,1
9,4,4,2,0,1,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,2,0,2,1,3,0,1,1,1,0,1
5,3,3,0,1,2,5,0,0,0,0,0,1
2,2,2,0,0,1,2,0,0,0,0,0,1
4,3,3,0,1,1,4,0,4,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,2,1,0,1,3,0,4,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,0,1,0,2,0,0,0,0,0,1
6,2,3,0,0,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,4,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
